task_id,simulation_id,reuse_count,stage,seed,protocol,speed,load,load_side,pulse,ablations,mt_mode,impaired_mt_routes,challenged_routes,fast_mode,label
F-558fdcb47b5828c3,sim-be48fc554efd46f74ccdfac0458c06a9d61650e5610092f93670b150638695d3,11,F,601,pulse,low,unilateral,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-c810b35d0542e82c,sim-c72bcd599ae1acf71c3384b97adbc2479d81050d8621f4d87f1f7fb2a2a3e9d9,11,F,601,pulse,low,unilateral,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-607cc5ace085ee62,sim-0974d670b8b8a850bb00b325f816d30e56bcbbb78706dd6398fe237a36acec79,11,F,601,pulse,low,bilateral_high,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-2c6c9e4864592730,sim-ba5d577cb1a2e0d2886a1563a4976da96110e14d86a610b3c18af37742d4a6c8,11,F,601,pulse,low,bilateral_high,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-5fc220c1957d2440,sim-3f3846e4a6b21097dbabf438dcd8458d6f6a93e0888bf079093102f4923c2d62,11,F,601,pulse,low,bilateral_high,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-f01289c28e2f97d6,sim-0d2a3f1e8451b6b5e1aefe5ffa66f543165a51e093160a4fdba39f106260d40e,11,F,601,pulse,medium,normal,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-6b54d6dd04c82504,sim-335eae2416c36f3cb33e06df441b60b99019e9c65cf32ec48a40502d26a88913,11,F,601,pulse,medium,normal,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-1b6860189842ec2f,sim-1aec05caf3c95ca062c497c9b2ab54d560763e3b72d131a08c3cdb2d1f8f8a86,11,F,601,pulse,medium,normal,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-735cea9f7b993f74,sim-40665b0501af6300d1b81712ff196d477b1908f4aab89c53b8ae710ffef3101f,11,F,601,pulse,medium,unilateral,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-f59865729e0e5d1e,sim-f5d7b1316c7b1714eb72fbc8420ab5e45093c8b90347543299a93d3a0ce0be22,11,F,601,pulse,medium,unilateral,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-f10d990519d95d53,sim-fc87d55ff1fac3545f7047a90c85bc2e6fb586c78e9b2f54d39af5eef9af4411,11,F,601,pulse,medium,unilateral,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-6c286d57fdd174a4,sim-cd7669390dacba6eab5c51dc2003c024dadf6918a751429e690cadfbf25d1a75,11,F,601,pulse,medium,bilateral_high,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-17cf3657318bdff5,sim-8a5730486d7455331e38d9190eaa753ed8bc39014b3c20265236bfe48b8a83ed,11,F,601,pulse,medium,bilateral_high,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-e39f3808f0ee57c9,sim-0d61d72afdebc9703b8c712bf345f0e80b5c76f84520bd5ccbba4c84475a3ef3,11,F,601,pulse,medium,bilateral_high,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-a6a4bf4f0be0cd20,sim-85f1c25f2d40c3317247e372a165d1631be7488da5da2164b6e4674c7ae18e7a,11,F,601,pulse,high,normal,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-1e1cdc12115cdc53,sim-1d0338a79ce6fcf629eaaacaef6fb1953ddda290e0de8256e7dbb2d02323eb08,11,F,601,pulse,high,normal,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-77938bd6fa122538,sim-9abafd8e5e097e53960ffdef038c0c88346cce4d24fd4ede1fcf7d6d8fa1e5ba,11,F,601,pulse,high,normal,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-cbecda6924e277e3,sim-ca43bb53d46b00a18c2966ca49e155f59456b2b9eb9527fd48d267dea2c19297,11,F,601,pulse,high,unilateral,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-c3c39630a629d36e,sim-75be513b72cbeb3da754c74d29757004b6350765fa6529ebf761414ebc27117b,11,F,601,pulse,high,unilateral,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-81139778b24f0549,sim-ec4349bfb9f7eb3fa15d7b09524b8d2e92ae3fde041fdb1cfa4682e2105dfe5d,11,F,601,pulse,high,unilateral,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-a22aee7f7d01b11c,sim-4a6e18533be000af56ed4755b29cfc4abebdabaa8e3d42cf708971d8d9b90432,11,F,601,pulse,high,bilateral_high,L,none,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-e120f9ddea88c8a8,sim-36926fdcd4790200585f1b36080e76ee122f7b5e8ad3381aef3870bd59ed7e97,11,F,601,pulse,high,bilateral_high,L,excitatory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-409f378be6bc30c0,sim-a2733a7af41e9cf659138bb366c15c42a59c63ceb6d5ad9f445e2e173f5dff81,11,F,601,pulse,high,bilateral_high,L,inhibitory,none,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A0M1
F-1d19380daee7a611,sim-946c5b8b179f8719ff82b9f1dd4ee6fb8205998541158089a45784c0167ff89b,12,F,601,pulse,low,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-40edd415bc1451f8,sim-dbe9051bc61d2ab9abc7a71780661380128b2429dc1d5b8b3d4d3a8a3d6f7a9a,12,F,601,pulse,low,normal,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-10ee4f9815bd335f,sim-b7f5e39528944a2b6bde35950ecbea469868d04b69e7e6092f405170bec9ec04,12,F,601,pulse,low,normal,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-e40af5527711da99,sim-b25acd822379c0495da9cdf20ebfd1aa2e8c7fb328741dd008393ae4038d3799,11,F,601,pulse,low,unilateral,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-f910a7acda102e2c,sim-c7e7e78813fc932418bd9b3a35fdc1c0b018399756a5a61e99f2d7d4c4699b41,11,F,601,pulse,low,unilateral,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-fa19cad9be26bcb7,sim-7a43a7e6bf372248fecbd210de7c8419f5bec31e3e8304dff92a312ded345162,11,F,601,pulse,low,unilateral,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-ea62a089679f88c3,sim-8756c9b7ba2f06dd08baa7e9189e870ccfe19a1db720604a643e59b3378be113,11,F,601,pulse,low,bilateral_high,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-9adf2a162984ebac,sim-8088ac4f153c97f83713860d3c7321869be0476754c39ba8f7591c5828cede4d,11,F,601,pulse,low,bilateral_high,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-91682dc39a8825b9,sim-b54a1e863304d9154f7f7896481a2d781375b260fc99a1599c32da2560600083,11,F,601,pulse,low,bilateral_high,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-cfa4d8c49c01a302,sim-3326c979d36acded8b5d290c31d00ffae4d671f95673a1877a79932e1a6eb81a,12,F,601,pulse,medium,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-e8e923d43da529f8,sim-3b0be1119a40b333f2bfd3aa419350fce58a70660a03856a08953ea06fd93c03,12,F,601,pulse,medium,normal,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-f05170f4912bb6dc,sim-f702be524c3ddee9da159ea991006f0db6dd3bd7a77ed383c8d21a9e69f9e11e,12,F,601,pulse,medium,normal,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-a746689adb58a77f,sim-b260bc989af2460e500eb924ad342f3996e9144b25011afc338e64126885b81a,11,F,601,pulse,medium,unilateral,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-821b7d3a16018f5a,sim-ba5b416421fced1a5b7871036482d9e2b7cd42aa4fe7b5ab62fa6ab043763df1,11,F,601,pulse,medium,unilateral,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-9fe3514edb7585b7,sim-ecb783b1790afe578314a5747d757202618a1e8e3d998d47a7128e79b5dd202f,11,F,601,pulse,medium,unilateral,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-a338a785b5fe756e,sim-a1814c9e01a91d92854da83c69e72443d1f059b6c8fe918a8602f10acc8bed63,11,F,601,pulse,medium,bilateral_high,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-2460ad4667e1d3fc,sim-871c8ab7c5b75472c7a653c59e3b247558365628ce568790f940a4418ecd7a62,11,F,601,pulse,medium,bilateral_high,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-80d2112d1b5ec273,sim-bb620b32de5d69da668661ed1936f302758150ff9bf8e2482911dfa1778f0fde,11,F,601,pulse,medium,bilateral_high,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-ff61451bad57cbc8,sim-bcbbc02079d4d9e36be6da5662621ffc3009f0ae925b304c7bca69269b055dc7,12,F,601,pulse,high,normal,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-299bce8e154bff8e,sim-5463590b447c23060c4a5ecc11142e271566f8610b7235b31e161e128c74e9d7,12,F,601,pulse,high,normal,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-72f374e8bcdf43ee,sim-a0a689b5ae9bd63e8f8eef1399c0e6c59bac0f24a82aefd4d8f4d7923dceea62,12,F,601,pulse,high,normal,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-1b4115cb2147e9d4,sim-e215c0939098e6fe31adb1a403816a63922c4d1d9cec3e1466f005e0bbf85cb7,11,F,601,pulse,high,unilateral,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-6e7a9f3ab25c59a9,sim-69ea76c03278554409fc72c914347a2c444ccfb3521c5471431b5bcffcee02c3,11,F,601,pulse,high,unilateral,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-f7da82191e79ee69,sim-83149f1adbc9301d5cd71ef9508b19b8a45ba5b689d94d4eb04268d75e168b6a,11,F,601,pulse,high,unilateral,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-6edba7ac1b9d4cb8,sim-375efd15dc9c68b48e728c54baa2f7b278306c50b58ee96c5dc111807ece0ef2,11,F,601,pulse,high,bilateral_high,L,none,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-2129b7403388c9cc,sim-bf3ae6c15f6d217efd21e368b4bee7a5b2bd55ae5590d350c660432ad09a9982,11,F,601,pulse,high,bilateral_high,L,excitatory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-068e40b991fc0d63,sim-5c8731587d3e363aa0e6bf8d29c023c23ccaa7231c92de341f172380fc62a74e,11,F,601,pulse,high,bilateral_high,L,inhibitory,V0V,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M0
F-4191b2588fb5f24c,sim-d9c14bfa714ec9be2ed742c68d01bb6abd8903c4b0dd4520f777bcce8120763a,1,F,601,pulse,low,normal,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-e27be4965bb8e5d3,sim-4c95df577e82a1d1ac998cd52bc6c2ef08e01f6c258f4fdb1e9eee79511dbe7f,1,F,601,pulse,low,normal,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-0228ff417b3b6a38,sim-5b011a89963d85f635e482d659f7efe6d74f28091bc437e9c661874abcf76782,1,F,601,pulse,low,normal,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-2ffc4713cdf331a7,sim-b0b771271fc52e7ea7f875d7ec3b1ecb0373d1a621afb727018ec679d1c07a45,1,F,601,pulse,low,unilateral,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-1e45fecfb37fdd28,sim-b62be2b4d9984bfa912b967d887b20f4d59bc8e27ee4a655a5eef2876adb36ef,1,F,601,pulse,low,unilateral,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-0bab3620c23ad7cc,sim-84022b4a3228573a9893eabe7496631baff9a0b8dd8d6beda01bf25249afac95,1,F,601,pulse,low,unilateral,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-310071ebdb18078e,sim-ae15dc92b7d92425ffd9eea298349c3e08a38d8c34eada65733047ffaae57bab,1,F,601,pulse,low,bilateral_high,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-7694247b24d73d15,sim-d8ab44c72c1c7386ab6c9e79d5e1dbf38ed45c16fa6c3856f9812fb7bc736934,1,F,601,pulse,low,bilateral_high,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-f635ab2ae00cb156,sim-53ca240a936c8cbc18f558c7073f61fb7c0d7df13c45f22fe41eef2aef961da7,1,F,601,pulse,low,bilateral_high,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-632db21ec47eeb88,sim-98fac02a57c641320cf03cb9bf0d31147b57aaaecac822ca0317b82464bb8461,1,F,601,pulse,medium,normal,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-938ce256cbc38f12,sim-a9fb07b386161f5a268891c80cee246bbf822834bdeae51266edd93c7bc9b7f7,1,F,601,pulse,medium,normal,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-769aad947cf0b387,sim-9ec8eb94c0d30d80a13fc6b8f0b2fc51c5874cf793c57823b0848d8f5d83e0be,1,F,601,pulse,medium,normal,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-1e9b1f9e747c50e9,sim-29c21c6bff75d6146e7e2a32edb1f50ed21b945a7307555af6c43b845b0f7af0,1,F,601,pulse,medium,unilateral,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-84dd880ff66061b2,sim-8302018036b9c34d087f1b4658ceada1415af556754adaa25ba6d30c643ec32f,1,F,601,pulse,medium,unilateral,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-46de66624fcfbcb4,sim-989260143496e0d6abf3b95ba071648a7c681129c9f41cde701a379e54f56f79,1,F,601,pulse,medium,unilateral,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-54dd3d0d028fd31d,sim-8cd86a6a1d68d0880600881cebb39d6be10d4ba79ef7043501673dfab5eb4d01,1,F,601,pulse,medium,bilateral_high,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-a79e8081f311f194,sim-85a007d842fb6ecacc25534c455f15172d5af3c263fd577de6c3cbe03ccf5b46,1,F,601,pulse,medium,bilateral_high,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-e7b8ac6dca154d17,sim-e17ebb6fcc2135e52aebefdd5e4c05218746501de4807750a06eb5ec91ecb70c,1,F,601,pulse,medium,bilateral_high,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-91dc0e513efa998e,sim-8c1c47c2dd50068231c33f1df22c2d67402d17d07e49270baca218c64e0a5808,1,F,601,pulse,high,normal,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-254ab279e101a2b9,sim-41d9af2be7fb2bd473c5602428cc1faf75a69f0d4cc7e2927015391648c60e27,1,F,601,pulse,high,normal,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-e4a3d32a5faeba41,sim-c344cbaa62536bdbdf1b4bdba8179fc9d3008738409893ff0a411d5b0b1e360d,1,F,601,pulse,high,normal,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-f5705624c195fa88,sim-52df65608ef0457ebca383ca4a71843a06794705248c82c6533152e78d3ff48e,1,F,601,pulse,high,unilateral,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-7b341d906283860c,sim-d0d65dfca35411eeaaf1d1e3750b0d8631ee823ac94ea6aa0088200f41da3da6,1,F,601,pulse,high,unilateral,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-39d1911b349c015e,sim-1c67db64b1ad545f2c6e7007cd73194756ca49d5226777d6426dc3438fc2ad3d,1,F,601,pulse,high,unilateral,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-7b9a47755a5bac0c,sim-87a12f4da62678cd5299cdfef77720ba4ee0ccc66c03a8b3c1f72367b1c1ffbd,1,F,601,pulse,high,bilateral_high,L,none,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-707edc211a70ff07,sim-2a605b1272f233787f5675bfdc8ebcdc40f2beb1d3227a1915d12ec6a7f6d94a,1,F,601,pulse,high,bilateral_high,L,excitatory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-7b7c2dcf37f11b1d,sim-5c4b3a2c8d32d3647f86baf9aa12406e4ccc419b6a3f92d09bf59535ce425c68,1,F,601,pulse,high,bilateral_high,L,inhibitory,V0V,dynamic,V1Ia,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ia_A1M1
F-9a408486d67c4bcc,sim-432760137eb87e262d8ca8c6d913d3b622534f84370c4fd29d90be0d57cfa5b4,102,F,601,pulse,low,normal,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-c7cc698fe2561f82,sim-7644dc6cf2b51fa37f3928eade7e9449a8eb72eda77d6dcaf7f04b77dd93d1ea,102,F,601,pulse,low,normal,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-8895f4f57347b0e0,sim-e21a47fea7a07980facb42be574bb90511846956abf8b94176eb02125c09b89c,102,F,601,pulse,low,normal,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-48ed5299b541ba1f,sim-839acf8792aba7d0834e429699c8bc4b00d256ba4715b1ac5effd271878efe5a,101,F,601,pulse,low,unilateral,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-ca3d1efaeddab5ed,sim-337dcb5e9fe33c42fe377718d7ffcddb1b61cedb692b0ac925a6cb4ca285c870,101,F,601,pulse,low,unilateral,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-7dc78a7e6e7a03ae,sim-21bc4196b2110292d6ea40f9519e3149ba599e6a548822c608742304a832e309,101,F,601,pulse,low,unilateral,L,inhibitory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-589f443768f373ce,sim-8f7c464bfaef6d9872ba8faf3688d8a27ee773b55f326156f7566237b90ed70f,101,F,601,pulse,low,bilateral_high,L,none,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
F-c3151fd9f6c773f2,sim-17ff8fd806376cb21272a515e05de70d1d60dc76ddde1951f774d7e030f81ef7,101,F,601,pulse,low,bilateral_high,L,excitatory,none,dynamic,none,RG+PF+MN+V0D+V0V+V2a+V3+V1Ia+V1Ren+V2b,dynamic,factorial_V0V_M_V1Ren_A0M0
