intended_class,intended_route,matrix_position,pulse,design_cell_count,all_four_arms_rhythmic_cells,a1m0_rhythmic_failure_cells,a1m1_rhythmic_failure_cells,lr_class_marginal_delta_deg_complete_cells,lr_class_marginal_delta_deg_median,lr_class_marginal_delta_deg_range_min,lr_class_marginal_delta_deg_range_max,lr_class_marginal_delta_deg_negative_cells,lr_class_marginal_delta_deg_neutral_cells,lr_class_marginal_delta_deg_positive_cells,lr_route_marginal_delta_deg_complete_cells,lr_route_marginal_delta_deg_median,lr_route_marginal_delta_deg_range_min,lr_route_marginal_delta_deg_range_max,lr_route_marginal_delta_deg_negative_cells,lr_route_marginal_delta_deg_neutral_cells,lr_route_marginal_delta_deg_positive_cells,lr_joint_delta_deg_complete_cells,lr_joint_delta_deg_median,lr_joint_delta_deg_range_min,lr_joint_delta_deg_range_max,lr_joint_delta_deg_negative_cells,lr_joint_delta_deg_neutral_cells,lr_joint_delta_deg_positive_cells,lr_nonadditivity_deg_complete_cells,lr_nonadditivity_deg_median,lr_nonadditivity_deg_range_min,lr_nonadditivity_deg_range_max,lr_nonadditivity_deg_negative_cells,lr_nonadditivity_deg_neutral_cells,lr_nonadditivity_deg_positive_cells,fe_class_marginal_delta_deg_complete_cells,fe_class_marginal_delta_deg_median,fe_class_marginal_delta_deg_range_min,fe_class_marginal_delta_deg_range_max,fe_class_marginal_delta_deg_negative_cells,fe_class_marginal_delta_deg_neutral_cells,fe_class_marginal_delta_deg_positive_cells,fe_route_marginal_delta_deg_complete_cells,fe_route_marginal_delta_deg_median,fe_route_marginal_delta_deg_range_min,fe_route_marginal_delta_deg_range_max,fe_route_marginal_delta_deg_negative_cells,fe_route_marginal_delta_deg_neutral_cells,fe_route_marginal_delta_deg_positive_cells,fe_joint_delta_deg_complete_cells,fe_joint_delta_deg_median,fe_joint_delta_deg_range_min,fe_joint_delta_deg_range_max,fe_joint_delta_deg_negative_cells,fe_joint_delta_deg_neutral_cells,fe_joint_delta_deg_positive_cells,fe_nonadditivity_deg_complete_cells,fe_nonadditivity_deg_median,fe_nonadditivity_deg_range_min,fe_nonadditivity_deg_range_max,fe_nonadditivity_deg_negative_cells,fe_nonadditivity_deg_neutral_cells,fe_nonadditivity_deg_positive_cells,a0m0_recovery_eligible_cells,a0m0_recovery_event_observed_cells,a1m0_recovery_eligible_cells,a1m0_recovery_event_observed_cells,a0m1_recovery_eligible_cells,a0m1_recovery_event_observed_cells,a1m1_recovery_eligible_cells,a1m1_recovery_event_observed_cells,aggregation_basis,independent_stochastic_realization_count,inferential_scope,generated_at_utc,publication_script_version,publication_script_sha256,protocol_spec_sha256,locked_protocol_sha256,source_a_to_d_script_sha256,source_e_f_script_sha256,source_g_h_script_sha256,output_row_count
V3,MN,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,-0.02585095362,-7.212839255,14.37606313,5,0,4,9,0.009942937524,-5.943891537,7.568277813,4,0,5,9,1.131757509,-11.4490973,10.01731242,3,0,6,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0.0119287897,-6.923700649,10.98219517,4,0,5,9,-0.3488154802,-3.605795432,6.381283108,6,0,3,9,0.2321355478,-7.848667146,9.181455044,2,0,7,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0D,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.3163063316,-1.86486278,2.716080324,5,0,4,9,-0.3204907186,-3.389004361,0.154451328,7,0,2,9,-0.4921851076,-11.44073491,1.05692366,8,0,1,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0.05915773152,-2.425927127,1.184054278,4,0,5,9,0.09216737339,-4.299622899,2.400523106,4,0,5,9,0.2375189673,-5.541850393,2.533842142,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0D,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,-0.8931558241,-8.304737349,1.925695312,5,0,4,9,-0.05219999264,-7.583109914,2.174819006,5,0,4,9,0.5092759773,-5.378491057,15.29221244,3,0,6,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,-0.08614679914,-13.93033481,2.435247222,6,0,3,9,-0.09499900568,-5.480277453,1.364552722,7,0,2,9,0.02168301255,-8.705073745,10.11066495,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0D,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,0.02756715173,-4.949540148,6.2249945,4,0,5,9,0.01059737454,-4.687506225,5.734353377,4,0,5,9,0.8012847757,-6.53069781,13.23627673,4,0,5,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0.1183873452,-2.76720121,5.287955437,3,0,6,9,-0.02768905603,-4.049511776,4.525483029,5,0,4,9,0.3924162976,-5.568040024,12.18437308,2,0,7,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0V,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.003996768116,-11.72681718,14.0899718,5,0,4,9,0.02216029163,-12.86456281,14.00185533,4,0,5,9,-0.4934125459,-8.349670601,9.541148253,5,0,4,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,-0.07402181101,-12.77463156,11.81795365,6,0,3,9,0.1635902484,-13.89327642,9.847355723,3,0,6,9,-0.1803331468,-8.108732611,7.421248219,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0V,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0,-11.71076518,8.781780944,4,1,4,9,-0.237110283,-15.25531805,21.75764906,5,0,4,9,0.2983619875,-2.14227043,10.54424691,3,0,6,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0.04881498003,-14.89459464,4.591250911,3,1,5,9,-0.1774291251,-15.09040532,6.070892624,5,0,4,9,-0.3792437244,-7.99265881,5.356964791,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V0V,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,0.05172836118,-3.688030454,7.0051361,3,0,6,9,0.01059737454,-11.61922281,10.25681497,4,0,5,9,-0.169757965,-1.389633116,2.276586011,5,0,4,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,-0.08994719801,-5.228123276,6.380009816,6,0,3,9,-0.1972258968,-6.71505316,7.617206287,7,0,2,9,0.3371269219,-2.010558618,3.932004471,3,0,6,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V2a,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.09024583231,-9.644689165,1.890867591,5,0,4,9,-0.4496568135,-6.734002495,0.6264297796,7,0,2,9,-1.30581326,-5.92372548,0.3577590179,7,0,2,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,-0.2559473438,-8.367892515,2.120312378,5,0,4,9,-0.2644685704,-1.333286103,0.4470197932,6,0,3,9,-0.4432028558,-7.811427264,4.343418367,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V2a,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.9089382621,-5.665078828,21.73198266,3,0,6,9,-1.204141603,-11.48288873,3.287514837,7,0,2,9,-0.3453815106,-35.6464926,6.252900372,6,0,3,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,-0.2902632994,-5.622391402,5.326276511,6,0,3,9,-0.2126298544,-9.202228085,1.971269757,5,0,4,9,-0.3417710559,-20.25932227,3.645066138,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V2a,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,-1.143338442,-4.540148965,6.477691251,5,0,4,9,0.04008777935,-6.98882625,6.570152564,4,0,5,9,1.01955623,-4.54885067,6.70730914,3,0,6,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0.07422689279,-1.949120915,1.425321008,4,0,5,9,0.06091848653,-2.467928696,4.623667355,4,0,5,9,0.3686760724,-0.2873378186,7.85608793,2,0,7,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V3,diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,0,-5.683552172,5.507114803,2,4,3,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,0,-5.507114803,5.683552172,3,4,2,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0,-4.121713865,5.204434927,2,4,3,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0,-5.204434927,4.121713865,3,4,2,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V3,diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.0001278292883,-0.5483558344,3.781604423,2,2,5,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,-0.0001278292883,-3.781604423,0.5483558344,5,2,2,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0,-0.6034253864,4.628985039,4,2,3,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0,-4.628985039,0.6034253864,3,2,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V3,diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,0.009495716273,-0.9981802217,1.617788149,2,2,5,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,-0.009495716273,-1.617788149,0.9981802217,5,2,2,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0,-1.465663406,0.6712800417,3,3,3,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0,-0.6712800417,1.465663406,3,3,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ia,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.1269727105,-0.9610000183,3.336709977,5,0,4,9,-0.2521755288,-6.907023744,37.2536396,6,0,3,9,0.1169558654,-15.53572955,29.30438974,4,0,5,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0.02036111692,-4.323843525,6.809697092,4,0,5,9,-0.1217200507,-10.36604283,33.70966679,6,0,3,9,-0.04103223578,-9.710353927,20.76183501,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ia,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.1425756599,-17.16208498,20.40886289,4,0,5,9,-0.8931558241,-17.27009872,20.64676948,5,0,4,9,0.1318053032,-11.36396267,1.881374992,4,0,5,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0.6024481381,-12.79642834,9.150176688,3,0,6,9,-0.04305799138,-15.66995969,14.90729598,6,0,3,9,-1.411153408,-12.53402139,1.447841005,8,0,1,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ia,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,0.02756715173,-4.345708136,11.26774037,4,0,5,9,0.1568338017,-1.784667847,3.588031798,3,0,6,9,0.4409883264,-14.5585032,12.32323811,2,0,7,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,-0.1943476615,-7.71173631,9.725145447,6,0,3,9,0.1285836431,-0.7757896642,3.079043733,3,0,6,9,0.9547450408,-12.1845699,14.35559023,1,0,8,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ren,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.02753812834,-7.561792011,12.55299006,6,0,3,9,-0.2037091614,-8.675060234,4.373347172,5,0,4,9,-0.3372320563,-19.03297646,1.952535844,6,0,3,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0.02301321728,-9.690937504,10.22343828,4,0,5,9,-0.04382102089,-8.915324869,3.486202877,6,0,3,9,-0.2839135635,-14.82121514,5.306155816,7,0,2,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ren,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.07314067603,-16.23006162,10.26295498,4,0,5,9,-0.8453152925,-10.42560008,6.382619441,6,0,3,9,-0.4746578626,-12.7728464,24.19068463,5,0,4,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0.1093937287,-14.67401801,10.386384,3,0,6,9,0.457339287,-14.61941976,6.663099939,2,0,7,9,-0.1942212154,-12.77917525,15.14918923,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V1Ren,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,0.2900652225,-2.722190418,16.09535807,2,0,7,9,0.009942937524,-6.704405588,7.435206494,4,0,5,9,-0.1864890647,-9.25919823,2.661330668,5,0,4,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0.08105321366,-0.7610828082,12.43443248,3,0,6,9,-0.5078284492,-1.947732999,6.367042532,7,0,2,9,0.01185954365,-8.745601644,2.584180176,4,0,5,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,V2b,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.03534609033,-14.02139068,15.09542504,5,0,4,9,-0.6279550069,-14.96605935,1.394242167,7,0,2,9,-0.2547988228,-20.33591993,2.36560548,7,0,2,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0.03998574811,-15.67145664,17.60657418,3,0,6,9,-0.1620623074,-13.60694613,1.798084702,6,0,3,9,-0.1347448052,-21.94662416,0.508632376,6,0,3,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
